MET: 00:00:00:000 | Thrust:  0.00 | Chamber Pres: 16.07 | Throttle: 5.00 | Total Impulse: 0.00
MET: 00:00:00:153 | Thrust:  0.28 | Chamber Pres: 15.28 | Throttle: 15.00 | Total Impulse: 0.03
MET: 00:00:00:267 | Thrust:  0.05 | Chamber Pres: 15.90 | Throttle: 20.00 | Total Impulse: 0.03
MET: 00:00:00:377 | Thrust:  0.00 | Chamber Pres: 17.37 | Throttle: 20.00 | Total Impulse: 0.03
MET: 00:00:00:476 | Thrust:  0.00 | Chamber Pres: 17.01 | Throttle: 20.00 | Total Impulse: 0.03
MET: 00:00:00:551 | Thrust:  0.00 | Chamber Pres: 17.01 | Throttle: 20.00 | Total Impulse: 0.03
MET: 00:00:00:637 | Thrust:  0.00 | Chamber Pres: 16.99 | Throttle: 20.00 | Total Impulse: 0.03
MET: 00:00:00:727 | Thrust:  0.00 | Chamber Pres: 16.98 | Throttle: 20.00 | Total Impulse: 0.03
MET: 00:00:00:826 | Thrust:  0.00 | Chamber Pres: 16.89 | Throttle: 20.00 | Total Impulse: 0.03
MET: 00:00:00:917 | Thrust:  0.00 | Chamber Pres: 16.81 | Throttle: 20.00 | Total Impulse: 0.03
MET: 00:00:00:1000 | Thrust:  0.00 | Chamber Pres: 16.75 | Throttle: 20.00 | Total Impulse: 0.03
MET: 00:00:01:091 | Thrust:  0.00 | Chamber Pres: 13.58 | Throttle: 0.00 | Total Impulse: 0.03
MET: 00:00:01:176 | Thrust:  0.00 | Chamber Pres: 17.32 | Throttle: 0.00 | Total Impulse: 0.03
MET: 00:00:01:281 | Thrust:  0.00 | Chamber Pres: 17.69 | Throttle: 0.00 | Total Impulse: 0.03
MET: 00:00:01:387 | Thrust:  0.00 | Chamber Pres: 17.63 | Throttle: 0.00 | Total Impulse: 0.03
MET: 00:00:01:476 | Thrust:  0.00 | Chamber Pres: 17.65 | Throttle: 0.00 | Total Impulse: 0.03
MET: 00:00:01:550 | Thrust:  0.00 | Chamber Pres: 17.68 | Throttle: 0.00 | Total Impulse: 0.03
MET: 00:00:01:635 | Thrust:  0.00 | Chamber Pres: 17.59 | Throttle: 0.00 | Total Impulse: 0.03
MET: 00:00:01:726 | Thrust:  0.00 | Chamber Pres: 17.58 | Throttle: 0.00 | Total Impulse: 0.03
MET: 00:00:01:899 | Thrust:  0.00 | Chamber Pres: 17.51 | Throttle: 0.00 | Total Impulse: 0.03
MET: 00:00:01:979 | Thrust:  0.00 | Chamber Pres: 17.50 | Throttle: 0.00 | Total Impulse: 0.03
MET: 00:00:02:057 | Thrust:  0.00 | Chamber Pres: 17.45 | Throttle: 0.00 | Total Impulse: 0.03
MET: 00:00:02:137 | Thrust:  0.04 | Chamber Pres: 17.43 | Throttle: 0.00 | Total Impulse: 0.04
MET: 00:00:02:284 | Thrust:  0.54 | Chamber Pres: 17.41 | Throttle: 0.00 | Total Impulse: 0.09
MET: 00:00:02:360 | Thrust:  0.57 | Chamber Pres: 17.49 | Throttle: 0.00 | Total Impulse: 0.15
MET: 00:00:02:438 | Thrust:  0.23 | Chamber Pres: 17.40 | Throttle: 0.00 | Total Impulse: 0.17
MET: 00:00:02:547 | Thrust:  0.10 | Chamber Pres: 17.34 | Throttle: 0.00 | Total Impulse: 0.18
MET: 00:00:02:665 | Thrust:  0.00 | Chamber Pres: 17.31 | Throttle: 0.00 | Total Impulse: 0.18
MET: 00:00:02:786 | Thrust:  0.00 | Chamber Pres: 17.35 | Throttle: 0.00 | Total Impulse: 0.18
MET: 00:00:02:902 | Thrust:  0.00 | Chamber Pres: 17.24 | Throttle: 0.00 | Total Impulse: 0.18
MET: 00:00:03:043 | Thrust:  0.00 | Chamber Pres: 17.26 | Throttle: 0.00 | Total Impulse: 0.18
MET: 00:00:03:288 | Thrust:  0.00 | Chamber Pres: 17.28 | Throttle: 0.00 | Total Impulse: 0.18
MET: 00:00:03:398 | Thrust:  0.00 | Chamber Pres: 17.25 | Throttle: 0.00 | Total Impulse: 0.18
MET: 00:00:03:492 | Thrust:  0.00 | Chamber Pres: 17.17 | Throttle: 0.00 | Total Impulse: 0.18
MET: 00:00:03:590 | Thrust:  0.17 | Chamber Pres: 17.17 | Throttle: 0.00 | Total Impulse: 0.20
MET: 00:00:03:720 | Thrust:  0.58 | Chamber Pres: 17.20 | Throttle: 0.00 | Total Impulse: 0.26
MET: 00:00:03:873 | Thrust:  0.58 | Chamber Pres: 17.20 | Throttle: 0.00 | Total Impulse: 0.32
MET: 00:00:04:018 | Thrust:  0.19 | Chamber Pres: 17.15 | Throttle: 0.00 | Total Impulse: 0.34
MET: 00:00:04:133 | Thrust:  0.00 | Chamber Pres: 17.18 | Throttle: 0.00 | Total Impulse: 0.34
MET: 00:00:04:240 | Thrust:  0.00 | Chamber Pres: 17.14 | Throttle: 0.00 | Total Impulse: 0.34
MET: 00:00:04:349 | Thrust:  0.00 | Chamber Pres: 17.08 | Throttle: 0.00 | Total Impulse: 0.34
MET: 00:00:04:470 | Thrust:  0.00 | Chamber Pres: 17.09 | Throttle: 0.00 | Total Impulse: 0.34
